Season,City,Climate Zone,Building Type,Building Function,Floors,Building Operation Mode,Room Length x Width (m^2),Room Height (m),Sex,Age,Height (m),Weight (kg),Living Years,Clothing Insulation (clo),Metabolic Rate (met),Indoor Air Temperature (¡æ),Indoor Relative Humidity (%),Indoor Air Velocity (m/s),Globe Temperature (¡æ),Indoor Air Temperature 1 (¡æ),Indoor Relative Humidity 1 (%),Indoor Air Velocity 1 (m/s),Globe Temperature 1 (¡æ),Indoor Air Temperature 2 (¡æ),Indoor Relative Humidity 2 (%),Indoor Air Velocity 2 (m/s),Globe Temperature 2 (¡æ),Roof Temperature (¡æ),Wall Temperature (¡æ),Floor Temperature (¡æ),Operative Temperature (¡æ),Mean Radiant Temperature (¡æ),Radiant Temperature Asymmetry (¡æ),PMV,PPD,Real-Time Outdoor Temperature (¡æ),Mean Daily Outdoor Temperature (¡æ),Monthly Mean Outdoor Temperature (¡æ),7-Day Running Mean Outdoor Temperature (¡æ),15-Day Running Mean Outdoor Temperature (¡æ),Mean Daily Outdoor Relative Humidity (%),Mean Daily Outdoor Air Velocity (m/s)
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,30.0,64,0.35,,30.0,64,0.35,,30.0,64,0.35,30.0,,,,30.0,30.0,,1.4,45.65,,23.3,22.2,17.1,21.4,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,30.2,64,0.6,,30.2,64,0.6,,30.2,64,0.6,30.2,,,,30.2,30.2,,1.35,42.83,,23.3,22.2,17.1,21.4,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,30.5,63,0.95,,30.5,63,0.95,,30.5,63,0.95,30.5,,,,30.5,30.5,,1.37,43.86,,23.3,22.2,17.1,21.4,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,30.4,63,1.21,,30.4,63,1.21,,30.4,63,1.21,30.4,,,,30.4,30.4,,1.25,37.92,,23.3,22.2,17.1,21.4,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,30.3,63,1.71,,30.3,63,1.71,,30.3,63,1.71,30.3,,,,30.3,30.3,,1.11,31.01,,23.3,22.2,17.1,21.4,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,30.6,62,1.97,,30.6,62,1.97,,30.6,62,1.97,30.6,,,,30.6,30.6,,1.23,36.73,,23.3,22.2,17.1,21.4,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,28.0,57,0.01,,28.0,57,0.01,,28.0,57,0.01,28.0,,,,28.0,28.0,,0.99,25.81,,24.0,22.2,19.4,23.0,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,28.1,58,0.35,,28.1,58,0.35,,28.1,58,0.35,28.1,,,,28.1,28.1,,0.58,12.04,,24.0,22.2,19.4,23.0,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,27.9,57,0.6,,27.9,57,0.6,,27.9,57,0.6,27.9,,,,27.9,27.9,,0.27,6.51,,24.0,22.2,19.4,23.0,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,28.5,55,0.95,,28.5,55,0.95,,28.5,55,0.95,28.5,,,,28.5,28.5,,0.34,7.42,,24.0,22.2,19.4,23.0,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,27.9,57,1.71,,27.9,57,1.71,,27.9,57,1.71,27.9,,,,27.9,27.9,,-0.2,5.82,,24.0,22.2,19.4,23.0,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,28.0,56,1.71,,28.0,56,1.71,,28.0,56,1.71,28.0,,,,28.0,28.0,,-0.15,5.48,,24.0,22.2,19.4,23.0,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,181.0,82.0,6.0,0.4,1.2,28.3,56,1.97,,28.3,56,1.97,,28.3,56,1.97,28.3,,,,28.3,28.3,,-0.07,5.09,,24.0,22.2,19.4,23.0,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,180.0,70.0,1.0,0.4,1.2,29.7,41,0.01,,29.7,41,0.01,,29.7,41,0.01,29.7,,,,29.7,29.7,,1.41,46.48,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,180.0,70.0,1.0,0.4,1.2,30.2,42,0.35,,30.2,42,0.35,,30.2,42,0.35,30.2,,,,30.2,30.2,,1.27,38.93,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,180.0,70.0,1.0,0.4,1.2,29.6,43,0.6,,29.6,43,0.6,,29.6,43,0.6,29.6,,,,29.6,29.6,,0.89,21.91,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,180.0,70.0,1.0,0.4,1.2,29.4,44,0.95,,29.4,44,0.95,,29.4,44,0.95,29.4,,,,29.4,29.4,,0.67,14.42,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,180.0,70.0,1.0,0.4,1.2,29.8,44,1.21,,29.8,44,1.21,,29.8,44,1.21,29.8,,,,29.8,29.8,,0.78,17.86,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,180.0,70.0,1.0,0.4,1.2,29.6,44,1.71,,29.6,44,1.71,,29.6,44,1.71,29.6,,,,29.6,29.6,,0.56,11.69,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,180.0,70.0,1.0,0.4,1.2,29.6,44,1.97,,29.6,44,1.97,,29.6,44,1.97,29.6,,,,29.6,29.6,,0.52,10.7,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,2.0,0.35,1.2,29.9,43,0.01,,29.9,43,0.01,,29.9,43,0.01,29.9,,,,29.9,29.9,,1.45,48.62,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,2.0,0.35,1.2,29.8,44,0.35,,29.8,44,0.35,,29.8,44,0.35,29.8,,,,29.8,29.8,,1.05,28.53,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,2.0,0.35,1.2,29.7,44,0.6,,29.7,44,0.6,,29.7,44,0.6,29.7,,,,29.7,29.7,,0.85,20.18,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,2.0,0.35,1.2,29.4,45,0.95,,29.4,45,0.95,,29.4,45,0.95,29.4,,,,29.4,29.4,,0.55,11.38,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,2.0,0.35,1.2,29.4,44,1.21,,29.4,44,1.21,,29.4,44,1.21,29.4,,,,29.4,29.4,,0.45,9.23,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,2.0,0.35,1.2,30.3,43,1.71,,30.3,43,1.71,,30.3,43,1.71,30.3,,,,30.3,30.3,,0.79,18.33,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,2.0,0.35,1.2,30.1,43,1.97,,30.1,43,1.97,,30.1,43,1.97,30.1,,,,30.1,30.1,,0.63,13.51,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,157.0,50.0,1.0,0.17,1.2,30.2,44,0.01,,30.2,44,0.01,,30.2,44,0.01,30.2,,,,30.2,30.2,,1.39,45.12,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,157.0,50.0,1.0,0.17,1.2,30.2,43,0.35,,30.2,43,0.35,,30.2,43,0.35,30.2,,,,30.2,30.2,,0.89,21.97,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,157.0,50.0,1.0,0.17,1.2,30.4,43,0.6,,30.4,43,0.6,,30.4,43,0.6,30.4,,,,30.4,30.4,,0.77,17.48,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,157.0,50.0,1.0,0.17,1.2,30.6,42,0.95,,30.6,42,0.95,,30.6,42,0.95,30.6,,,,30.6,30.6,,0.68,14.65,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,157.0,50.0,1.0,0.17,1.2,30.5,42,1.21,,30.5,42,1.21,,30.5,42,1.21,30.5,,,,30.5,30.5,,0.49,9.96,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,157.0,50.0,1.0,0.17,1.2,30.4,43,1.71,,30.4,43,1.71,,30.4,43,1.71,30.4,,,,30.4,30.4,,0.22,6.03,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,157.0,50.0,1.0,0.17,1.2,30.2,43,1.97,,30.2,43,1.97,,30.2,43,1.97,30.2,,,,30.2,30.2,,-0.01,5.0,,22.8,22.2,17.7,21.8,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,160.0,48.0,2.0,0.58,1.2,27.9,47,0.01,,27.9,47,0.01,,27.9,47,0.01,27.9,,,,27.9,27.9,,1.09,30.31,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,160.0,48.0,2.0,0.58,1.2,27.5,49,0.35,,27.5,49,0.35,,27.5,49,0.35,27.5,,,,27.5,27.5,,0.62,13.17,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,160.0,48.0,2.0,0.58,1.2,27.5,50,0.6,,27.5,50,0.6,,27.5,50,0.6,27.5,,,,27.5,27.5,,0.47,9.67,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,160.0,48.0,2.0,0.58,1.2,27.8,49,0.95,,27.8,49,0.95,,27.8,49,0.95,27.8,,,,27.8,27.8,,0.44,9.11,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,160.0,48.0,2.0,0.58,1.2,28.2,47,1.21,,28.2,47,1.21,,28.2,47,1.21,28.2,,,,28.2,28.2,,0.51,10.38,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,160.0,48.0,2.0,0.58,1.2,28.5,45,1.71,,28.5,45,1.71,,28.5,45,1.71,28.5,,,,28.5,28.5,,0.52,10.72,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,160.0,48.0,2.0,0.58,1.2,28.5,45,1.97,,28.5,45,1.97,,28.5,45,1.97,28.5,,,,28.5,28.5,,0.48,9.87,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,168.0,70.0,1.0,0.4,1.2,27.8,49,0.01,,27.8,49,0.01,,27.8,49,0.01,27.8,,,,27.8,27.8,,0.86,20.58,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,168.0,70.0,1.0,0.4,1.2,28.0,47,0.35,,28.0,47,0.35,,28.0,47,0.35,28.0,,,,28.0,28.0,,0.45,9.27,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,168.0,70.0,1.0,0.4,1.2,28.5,45,0.6,,28.5,45,0.6,,28.5,45,0.6,28.5,,,,28.5,28.5,,0.43,8.9,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,168.0,70.0,1.0,0.4,1.2,28.1,48,0.95,,28.1,48,0.95,,28.1,48,0.95,28.1,,,,28.1,28.1,,0.1,5.2,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,168.0,70.0,1.0,0.4,1.2,28.0,48,1.21,,28.0,48,1.21,,28.0,48,1.21,28.0,,,,28.0,28.0,,-0.06,5.09,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,168.0,70.0,1.0,0.4,1.2,28.4,47,1.71,,28.4,47,1.71,,28.4,47,1.71,28.4,,,,28.4,28.4,,-0.03,5.01,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,168.0,70.0,1.0,0.4,1.2,28.2,47,1.97,,28.2,47,1.97,,28.2,47,1.97,28.2,,,,28.2,28.2,,-0.19,5.75,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,170.0,61.0,6.0,0.35,1.2,27.8,59,0.01,,27.8,59,0.01,,27.8,59,0.01,27.8,,,,27.8,27.8,,0.87,20.95,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,170.0,61.0,6.0,0.35,1.2,28.0,48,0.35,,28.0,48,0.35,,28.0,48,0.35,28.0,,,,28.0,28.0,,0.35,7.53,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,170.0,61.0,6.0,0.35,1.2,27.8,51,0.6,,27.8,51,0.6,,27.8,51,0.6,27.8,,,,27.8,27.8,,0.04,5.03,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,170.0,61.0,6.0,0.35,1.2,27.9,51,0.95,,27.9,51,0.95,,27.9,51,0.95,27.9,,,,27.9,27.9,,-0.14,5.4,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,170.0,61.0,6.0,0.35,1.2,27.8,51,1.21,,27.8,51,1.21,,27.8,51,1.21,27.8,,,,27.8,27.8,,-0.32,7.12,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,170.0,61.0,6.0,0.35,1.2,28.0,51,1.71,,28.0,51,1.71,,28.0,51,1.71,28.0,,,,28.0,28.0,,-0.4,8.37,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,170.0,61.0,6.0,0.35,1.2,28.0,51,1.97,,28.0,51,1.97,,28.0,51,1.97,28.0,,,,28.0,28.0,,-0.48,9.83,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,187.0,85.0,2.0,0.35,1.2,27.8,49,0.01,,27.8,49,0.01,,27.8,49,0.01,27.8,,,,27.8,27.8,,0.79,18.19,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,187.0,85.0,2.0,0.35,1.2,28.3,47,0.35,,28.3,47,0.35,,28.3,47,0.35,28.3,,,,28.3,28.3,,0.46,9.48,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,187.0,85.0,2.0,0.35,1.2,28.5,46,0.95,,28.5,46,0.95,,28.5,46,0.95,28.5,,,,28.5,28.5,,0.11,5.27,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,187.0,85.0,2.0,0.35,1.2,28.5,46,0.95,,28.5,46,0.95,,28.5,46,0.95,28.5,,,,28.5,28.5,,0.11,5.27,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,187.0,85.0,2.0,0.35,1.2,28.2,47,1.21,,28.2,47,1.21,,28.2,47,1.21,28.2,,,,28.2,28.2,,-0.14,5.43,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,187.0,85.0,2.0,0.35,1.2,27.2,49,1.71,,27.2,49,1.71,,27.2,49,1.71,27.2,,,,27.2,27.2,,-0.85,20.5,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,187.0,85.0,2.0,0.35,1.2,27.5,50,1.97,,27.5,50,1.97,,27.5,50,1.97,27.5,,,,27.5,27.5,,-0.77,17.58,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,168.0,52.0,1.0,0.4,1.2,27.6,49,0.35,,27.6,49,0.35,,27.6,49,0.35,27.6,,,,27.6,27.6,,0.31,6.97,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,168.0,52.0,1.0,0.4,1.2,28.0,50,0.6,,28.0,50,0.6,,28.0,50,0.6,28.0,,,,28.0,28.0,,0.26,6.36,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,168.0,52.0,1.0,0.4,1.2,28.4,48,0.95,,28.4,48,0.95,,28.4,48,0.95,28.4,,,,28.4,28.4,,0.23,6.15,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,168.0,52.0,1.0,0.4,1.2,28.2,48,1.21,,28.2,48,1.21,,28.2,48,1.21,28.2,,,,28.2,28.2,,0.04,5.03,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,168.0,52.0,1.0,0.4,1.2,27.5,50,1.71,,27.5,50,1.71,,27.5,50,1.71,27.5,,,,27.5,27.5,,-0.46,9.43,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,168.0,52.0,1.0,0.4,1.2,27.5,51,1.97,,27.5,51,1.97,,27.5,51,1.97,27.5,,,,27.5,27.5,,-0.53,10.85,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,4.0,0.4,1.2,27.8,49,0.01,,27.8,49,0.01,,27.8,49,0.01,27.8,,,,27.8,27.8,,0.86,20.76,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,4.0,0.4,1.2,27.5,51,0.35,,27.5,51,0.35,,27.5,51,0.35,27.5,,,,27.5,27.5,,0.28,6.65,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,4.0,0.4,1.2,28.3,47,0.6,,28.3,47,0.6,,28.3,47,0.6,28.3,,,,28.3,28.3,,0.36,7.74,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,4.0,0.4,1.2,28.1,49,0.95,,28.1,49,0.95,,28.1,49,0.95,28.1,,,,28.1,28.1,,0.1,5.22,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,4.0,0.4,1.2,27.7,51,1.21,,27.7,51,1.21,,27.7,51,1.21,27.7,,,,27.7,27.7,,-0.19,5.72,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,4.0,0.4,1.2,28.1,50,1.71,,28.1,50,1.71,,28.1,50,1.71,28.1,,,,28.1,28.1,,-0.16,5.52,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Male,18-30,174.0,65.0,4.0,0.4,1.2,28.4,49,1.97,,28.4,49,1.97,,28.4,49,1.97,28.4,,,,28.4,28.4,,-0.07,5.11,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,174.0,68.0,2.0,0.35,1.2,27.7,50,0.01,,27.7,50,0.01,,27.7,50,0.01,27.7,,,,27.7,27.7,,0.76,17.31,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,174.0,68.0,2.0,0.35,1.2,27.8,49,0.35,,27.8,49,0.35,,27.8,49,0.35,27.8,,,,27.8,27.8,,0.27,6.53,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,174.0,68.0,2.0,0.35,1.2,28.5,47,0.6,,28.5,47,0.6,,28.5,47,0.6,28.5,,,,28.5,28.5,,0.32,7.16,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,174.0,68.0,2.0,0.35,1.2,28.5,48,0.95,,28.5,48,0.95,,28.5,48,0.95,28.5,,,,28.5,28.5,,0.14,5.38,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,174.0,68.0,2.0,0.35,1.2,28.5,46,1.21,,28.5,46,1.21,,28.5,46,1.21,28.5,,,,28.5,28.5,,0.0,5.0,,22.2,22.2,18.7,22.6,,
Summer Season,"Liaoning Province, Dalian City",Severe cold zone,Office,Office,-1.0,Convection cooling,4.2¡Á5.0,3.6,Female,18-30,174.0,68.0,2.0,0.35,1.2,28.2,49,1.71,,28.2,49,1.71,,28.2,49,1.71,28.2,,,,28.2,28.2,,-0.31,7.0,,22.2,22.2,18.7,22.6,,
